id;co2_ppm;tvoc_ppm;bmp280_temperature;bmp280_pressure;mlx_object_temperature;mlx_ambient_temperature;humidity_dht;temperature_dht;pir_uptime;timestamp;human_count;ventilation_on;door_closed
1;400.0;0.0;25.33;100549.44;22.75;24.41;31.0;22.4;8.29;2025-08-20 10:15:28;1;0;1
2;400.0;0.0;25.35;100550.63;22.31;24.37;31.0;22.9;9.75;2025-08-20 10:15:37;1;0;1
3;427.0;4.0;25.36;100550.11;22.41;24.37;31.0;22.9;5.56;2025-08-20 10:15:47;1;0;1
4;423.0;3.0;25.34;100549.78;22.41;24.35;31.0;22.9;0.0;2025-08-20 10:15:57;1;0;1
5;416.0;2.0;25.3;100552.23;22.29;24.31;31.0;22.9;0.0;2025-08-20 10:16:07;1;0;1
6;409.0;1.0;25.27;100550.16;22.47;24.29;31.0;22.8;2.28;2025-08-20 10:16:17;1;0;1
7;441.0;6.0;25.24;100552.25;22.47;24.33;30.0;22.9;0.0;2025-08-20 10:16:27;1;0;1
8;445.0;6.0;25.23;100552.6;22.35;24.31;30.0;22.8;0.0;2025-08-20 10:16:37;1;0;1
9;475.0;11.0;25.22;100553.16;22.43;24.29;30.0;23.0;0.0;2025-08-20 10:16:47;1;0;1
10;450.0;7.0;25.2;100550.59;22.51;24.25;31.0;22.7;0.0;2025-08-20 10:16:58;1;0;1
11;463.0;9.0;25.16;100549.29;22.53;24.27;31.0;22.8;0.0;2025-08-20 10:17:08;1;0;1
12;493.0;14.0;25.13;100549.98;22.53;24.27;31.0;22.5;2.4;2025-08-20 10:17:18;1;0;1
13;481.0;12.0;25.14;100552.86;22.57;24.27;31.0;22.6;4.26;2025-08-20 10:17:28;1;0;1
14;470.0;10.0;25.14;100550.86;22.57;24.25;31.0;22.9;4.38;2025-08-20 10:17:38;1;0;1
15;425.0;3.0;25.14;100551.42;22.51;24.25;31.0;22.5;6.07;2025-08-20 10:17:48;1;0;1
16;470.0;10.0;25.12;100550.3;22.53;24.23;31.0;22.8;2.73;2025-08-20 10:17:58;1;0;1
17;432.0;4.0;25.11;100551.41;22.63;24.25;31.0;23.0;0.0;2025-08-20 10:18:08;1;0;1
18;436.0;5.0;25.1;100550.53;22.59;24.23;31.0;22.7;0.0;2025-08-20 10:18:18;1;0;1
19;427.0;4.0;25.1;100551.86;22.63;24.23;31.0;22.6;0.0;2025-08-20 10:18:28;1;0;1
20;438.0;5.0;25.09;100551.76;22.57;24.21;31.0;22.8;0.0;2025-08-20 10:18:38;1;0;1
21;446.0;7.0;25.08;100552.84;22.65;24.25;31.0;23.0;0.0;2025-08-20 10:18:48;1;0;1
22;465.0;9.0;25.07;100551.89;22.63;24.21;31.0;22.7;0.0;2025-08-20 10:18:58;1;0;1
23;465.0;9.0;25.07;100552.66;22.63;24.25;31.0;22.7;0.0;2025-08-20 10:19:08;1;0;1
24;418.0;2.0;25.07;100550.66;22.63;24.23;32.0;22.9;0.0;2025-08-20 10:19:18;1;0;1
25;415.0;2.0;25.07;100552.66;22.63;24.21;31.0;22.5;3.95;2025-08-20 10:19:28;1;0;1
26;463.0;9.0;25.05;100552.77;22.65;24.21;31.0;22.6;0.0;2025-08-20 10:19:38;1;0;1
27;460.0;9.0;25.04;100551.95;22.63;24.19;31.0;22.9;0.0;2025-08-20 10:19:48;1;0;1
28;423.0;3.0;25.04;100553.29;22.59;24.19;31.0;22.9;6.21;2025-08-20 10:19:58;1;0;1
29;523.0;18.0;25.04;100556.62;22.63;24.21;32.0;22.9;6.32;2025-08-20 10:20:10;1;0;1
30;455.0;8.0;25.04;100552.55;22.65;24.21;32.0;22.5;1.55;2025-08-20 10:20:18;1;0;1
31;443.0;6.0;25.03;100555.0;22.69;24.21;31.0;22.8;2.94;2025-08-20 10:20:28;1;0;1
32;428.0;4.0;25.04;100554.62;22.65;24.21;32.0;22.5;0.0;2025-08-20 10:20:38;1;0;1
33;428.0;4.0;25.04;100553.22;22.63;24.19;32.0;22.7;0.0;2025-08-20 10:20:48;1;0;1
34;428.0;4.0;25.03;100552.44;22.59;24.21;32.0;22.8;0.0;2025-08-20 10:20:58;1;0;1
35;433.0;5.0;25.04;100554.62;22.75;24.21;32.0;22.8;5.48;2025-08-20 10:21:08;1;0;1
36;483.0;12.0;25.04;100555.21;22.69;24.21;32.0;22.6;9.64;2025-08-20 10:21:18;1;0;1
37;442.0;6.0;25.02;100554.75;23.39;24.15;32.0;22.8;9.58;2025-08-20 10:21:28;1;0;1
38;754.0;53.0;25.25;100557.05;25.05;24.23;32.0;22.8;10.03;2025-08-20 10:21:38;1;0;1
39;519.0;18.0;25.27;100554.92;22.77;24.25;32.0;23.0;10.03;2025-08-20 10:21:48;1;0;1
40;478.0;11.0;25.22;100555.02;22.71;24.25;32.0;22.8;7.57;2025-08-20 10:21:58;1;0;1
41;534.0;20.0;25.22;100557.16;22.69;24.23;32.0;22.8;8.44;2025-08-20 10:22:08;1;0;1
42;543.0;21.0;25.2;100555.39;22.65;24.23;32.0;22.7;0.07;2025-08-20 10:22:18;1;0;1
43;476.0;11.0;25.19;100553.16;22.71;24.25;32.0;23.1;9.07;2025-08-20 10:22:31;1;0;1
44;505.0;15.0;25.16;100551.19;22.75;24.23;32.0;22.8;0.5;2025-08-20 10:22:38;1;0;1
45;618.0;33.0;25.15;100554.27;22.75;24.21;32.0;22.9;5.6;2025-08-20 10:22:49;1;0;1
46;597.0;30.0;25.14;100552.86;22.75;24.21;32.0;22.9;8.93;2025-08-20 10:22:59;1;0;1
47;584.0;28.0;25.15;100553.73;22.63;24.23;33.0;22.9;10.03;2025-08-20 10:23:09;1;0;1
48;577.0;26.0;25.18;100555.64;22.69;24.23;33.0;22.9;2.69;2025-08-20 10:23:19;1;0;1
49;600.0;30.0;25.19;100556.38;22.69;24.25;33.0;22.9;4.38;2025-08-20 10:23:29;1;0;1
50;553.0;23.0;25.18;100554.83;22.65;24.21;33.0;22.9;8.86;2025-08-20 10:23:39;1;0;1
51;580.0;27.0;25.18;100553.5;22.77;24.23;33.0;23.0;8.51;2025-08-20 10:23:49;1;0;1
52;567.0;25.0;25.19;100557.7;22.77;24.25;33.0;23.1;2.65;2025-08-20 10:23:59;1;0;1
53;633.0;35.0;25.19;100555.05;22.75;24.25;33.0;22.9;0.0;2025-08-20 10:24:09;1;0;1
54;553.0;23.0;25.19;100557.16;22.75;24.27;33.0;23.0;7.57;2025-08-20 10:24:19;1;0;1
55;529.0;19.0;25.2;100557.26;22.81;24.29;33.0;22.9;0.0;2025-08-20 10:24:29;1;0;1
56;578.0;27.0;25.21;100556.28;22.75;24.29;33.0;23.1;7.68;2025-08-20 10:24:39;1;0;1
57;534.0;20.0;25.2;100556.06;22.71;24.29;32.0;22.9;8.81;2025-08-20 10:24:49;1;0;1
58;617.0;33.0;25.19;100556.38;22.71;24.29;32.0;23.1;7.03;2025-08-20 10:24:59;1;0;1
59;552.0;23.0;25.19;100556.48;22.75;24.29;33.0;22.9;2.82;2025-08-20 10:25:09;1;0;1
60;540.0;21.0;25.19;100557.16;22.83;24.25;33.0;23.1;1.74;2025-08-20 10:25:19;1;0;1
61;545.0;22.0;25.2;100558.59;22.81;24.25;32.0;23.1;2.83;2025-08-20 10:25:29;1;0;1
62;545.0;22.0;25.2;100557.26;22.77;24.31;32.0;23.0;4.64;2025-08-20 10:25:39;1;0;1
63;561.0;24.0;25.19;100557.05;22.75;24.29;33.0;23.1;2.65;2025-08-20 10:25:49;1;0;1
64;611.0;32.0;25.19;100557.16;22.75;24.31;33.0;22.9;0.0;2025-08-20 10:25:59;1;0;1
65;594.0;29.0;25.21;100555.5;22.81;24.35;33.0;23.0;0.0;2025-08-20 10:26:09;1;0;1
66;652.0;38.0;25.23;100555.93;22.81;24.33;33.0;23.2;0.0;2025-08-20 10:26:19;1;0;1
67;572.0;26.0;25.21;100555.61;22.71;24.35;33.0;23.0;0.0;2025-08-20 10:26:29;1;0;1
68;594.0;29.0;25.27;100555.59;26.65;24.35;33.0;23.0;8.05;2025-08-20 10:26:39;1;0;1
69;637.0;36.0;25.31;100554.48;22.77;24.33;33.0;23.1;7.89;2025-08-20 10:26:49;1;0;1
70;759.0;54.0;25.3;100558.23;22.71;24.37;34.0;23.1;7.41;2025-08-20 10:26:59;1;0;1
71;683.0;43.0;25.31;100553.01;22.81;24.37;34.0;23.0;8.85;2025-08-20 10:27:09;1;0;1
72;657.0;39.0;25.32;100554.66;22.83;24.37;34.0;23.1;4.93;2025-08-20 10:27:19;1;0;1
73;626.0;34.0;25.32;100554.66;22.83;24.37;34.0;23.1;8.24;2025-08-20 10:27:29;1;0;1
74;653.0;38.0;25.34;100557.12;22.77;24.35;33.0;23.1;3.61;2025-08-20 10:27:39;1;0;1
75;640.0;36.0;25.34;100553.78;22.81;24.41;34.0;23.1;1.72;2025-08-20 10:27:49;1;0;1
76;634.0;35.0;25.34;100553.12;22.81;24.45;33.0;23.1;0.0;2025-08-20 10:27:59;1;0;1
77;618.0;33.0;25.36;100556.11;22.87;24.45;33.0;23.2;0.0;2025-08-20 10:28:09;1;0;1
78;614.0;32.0;25.36;100554.88;22.83;24.47;33.0;23.1;2.59;2025-08-20 10:28:19;1;0;1
79;719.0;48.0;25.38;100556.56;22.87;24.49;33.0;23.1;2.68;2025-08-20 10:28:30;1;0;1
80;627.0;34.0;25.38;100556.66;22.81;24.49;33.0;23.1;2.09;2025-08-20 10:28:40;1;0;1
81;686.0;43.0;25.39;100556.18;22.83;24.51;33.0;23.1;7.82;2025-08-20 10:28:50;1;0;1
82;802.0;61.0;25.4;100553.76;22.83;24.49;33.0;23.1;0.0;2025-08-20 10:29:00;1;0;1
83;732.0;50.0;25.4;100559.09;22.87;24.51;33.0;23.1;0.0;2025-08-20 10:29:10;1;0;1
84;692.0;44.0;25.4;100555.76;22.87;24.51;33.0;23.1;0.0;2025-08-20 10:29:20;1;0;1
85;708.0;46.0;25.4;100554.42;22.83;24.51;33.0;23.1;0.0;2025-08-20 10:29:30;1;0;1
86;692.0;44.0;25.41;100557.3;22.81;24.51;33.0;23.1;0.0;2025-08-20 10:29:40;1;0;1
87;700.0;45.0;25.42;100558.19;22.81;24.53;33.0;23.1;0.0;2025-08-20 10:29:50;1;0;1
88;682.0;42.0;25.43;100555.62;22.81;24.57;33.0;23.2;0.0;2025-08-20 10:30:00;1;0;1
89;715.0;47.0;25.43;100555.06;22.81;24.55;33.0;23.1;2.43;2025-08-20 10:30:10;1;0;1
90;665.0;40.0;25.45;100558.64;22.77;24.57;33.0;23.2;0.0;2025-08-20 10:30:20;1;0;1
91;656.0;39.0;25.43;100559.06;22.81;24.57;33.0;23.1;0.0;2025-08-20 10:30:30;1;0;1
92;674.0;41.0;25.43;100557.06;22.87;24.57;34.0;23.1;4.0;2025-08-20 10:30:40;1;0;1
93;665.0;40.0;25.42;100554.75;22.81;24.59;33.0;23.1;7.67;2025-08-20 10:30:50;1;0;1
94;674.0;41.0;25.4;100555.09;22.83;24.55;33.0;23.1;6.45;2025-08-20 10:31:00;1;0;1
95;699.0;45.0;25.41;100554.64;22.81;24.59;34.0;23.1;6.3;2025-08-20 10:31:10;1;0;1
96;659.0;39.0;25.4;100552.98;22.89;24.57;34.0;23.1;5.9;2025-08-20 10:31:20;1;0;1
97;668.0;40.0;25.4;100557.66;22.93;24.59;34.0;23.2;0.0;2025-08-20 10:31:30;1;0;1
98;668.0;40.0;25.39;100556.08;22.95;24.59;34.0;23.1;0.15;2025-08-20 10:31:40;1;0;1
99;659.0;39.0;25.38;100556.66;22.89;24.57;33.0;23.1;6.68;2025-08-20 10:31:50;1;0;1
100;643.0;37.0;25.38;100555.23;22.95;24.55;34.0;23.2;0.44;2025-08-20 10:32:00;1;0;1
101;668.0;40.0;25.37;100557.09;22.83;24.53;34.0;23.2;7.09;2025-08-20 10:32:10;1;0;1
102;649.0;37.0;25.37;100557.09;22.83;24.57;34.0;23.2;4.32;2025-08-20 10:32:20;1;0;1
103;633.0;35.0;25.48;100558.05;26.73;24.59;34.0;23.1;7.47;2025-08-20 10:32:30;1;0;1
104;877.0;72.0;25.59;100560.34;23.15;24.63;34.0;23.1;8.85;2025-08-20 10:32:40;1;0;1
105;674.0;41.0;25.55;100558.23;23.17;24.63;34.0;23.1;7.53;2025-08-20 10:32:50;1;0;1
106;785.0;58.0;25.53;100561.02;23.33;24.67;34.0;23.2;5.01;2025-08-20 10:33:00;1;0;1
107;742.0;52.0;25.52;100560.83;22.89;24.59;34.0;23.1;8.7;2025-08-20 10:33:10;1;0;1
108;694.0;44.0;25.51;100558.05;22.83;24.59;34.0;23.1;6.09;2025-08-20 10:33:20;1;0;1
109;686.0;43.0;25.51;100557.92;22.81;24.59;34.0;23.2;7.16;2025-08-20 10:33:30;1;0;1
110;754.0;53.0;25.5;100557.14;22.81;24.57;34.0;23.2;3.1;2025-08-20 10:33:40;1;0;1
111;754.0;53.0;25.52;100556.27;22.87;24.57;34.0;23.2;0.0;2025-08-20 10:33:50;1;0;1
112;754.0;53.0;25.52;100556.94;22.93;24.59;34.0;23.2;0.0;2025-08-20 10:34:00;1;0;1
113;732.0;50.0;25.53;100555.67;22.83;24.63;34.0;23.2;0.0;2025-08-20 10:34:10;1;0;1
114;726.0;49.0;25.53;100557.67;22.89;24.63;34.0;23.2;0.0;2025-08-20 10:34:21;1;0;1
115;735.0;51.0;25.53;100558.48;22.89;24.63;34.0;23.2;0.0;2025-08-20 10:34:31;1;0;1
116;780.0;57.0;25.55;100556.13;22.87;24.63;34.0;23.2;0.0;2025-08-20 10:34:41;1;0;1
117;735.0;51.0;25.54;100559.36;22.93;24.67;34.0;23.2;0.0;2025-08-20 10:34:51;1;0;1
118;749.0;53.0;25.53;100559.02;22.87;24.65;34.0;23.2;0.0;2025-08-20 10:35:01;1;0;1
119;768.0;56.0;25.52;100557.6;22.83;24.65;34.0;23.2;0.0;2025-08-20 10:35:11;1;0;1
120;715.0;47.0;25.53;100556.48;22.89;24.67;34.0;23.2;0.0;2025-08-20 10:35:21;1;0;1
121;730.0;50.0;25.53;100558.48;22.87;24.65;34.0;23.2;0.0;2025-08-20 10:35:31;1;0;1
122;715.0;47.0;25.53;100553.81;22.89;24.65;34.0;23.2;0.0;2025-08-20 10:35:41;1;0;1
123;759.0;54.0;25.54;100555.25;22.89;24.67;34.0;23.2;0.0;2025-08-20 10:35:51;1;0;1
124;759.0;54.0;25.54;100555.25;22.83;24.65;34.0;23.2;4.55;2025-08-20 10:36:01;1;0;1
125;737.0;51.0;25.56;100559.12;22.93;24.67;34.0;23.2;0.0;2025-08-20 10:36:11;1;0;1
126;717.0;48.0;25.56;100553.04;22.87;24.69;34.0;23.2;0.0;2025-08-20 10:36:21;1;0;1
127;742.0;52.0;25.55;100554.91;22.87;24.71;34.0;23.2;0.0;2025-08-20 10:36:31;1;0;1
128;795.0;60.0;25.55;100555.57;24.89;24.71;34.0;23.2;8.28;2025-08-20 10:36:41;1;0;1
129;1334.0;142.0;25.61;100552.21;23.11;24.75;35.0;23.2;9.94;2025-08-20 10:36:51;1;0;1
130;825.0;64.0;25.61;100552.88;22.87;24.77;35.0;23.2;5.29;2025-08-20 10:37:01;1;0;1
131;951.0;83.0;25.58;100555.57;22.87;24.73;35.0;23.2;1.71;2025-08-20 10:37:11;1;0;1
132;915.0;78.0;25.61;100555.44;22.93;24.77;35.0;23.3;8.84;2025-08-20 10:37:21;1;0;1
133;927.0;80.0;25.58;100554.91;22.83;24.77;35.0;23.1;6.18;2025-08-20 10:37:31;1;0;1
134;851.0;68.0;25.58;100552.91;22.89;24.73;35.0;23.3;0.0;2025-08-20 10:37:41;1;0;1
135;868.0;71.0;25.59;100551.02;22.93;24.77;35.0;23.3;0.0;2025-08-20 10:37:51;1;0;1
136;927.0;80.0;25.59;100555.67;22.77;24.77;35.0;23.3;0.0;2025-08-20 10:38:01;1;0;1
137;840.0;67.0;25.57;100551.89;22.87;24.75;35.0;23.3;0.0;2025-08-20 10:38:11;1;0;1
138;821.0;64.0;25.56;100553.12;22.89;24.77;35.0;23.3;0.0;2025-08-20 10:38:21;1;0;1
139;885.0;73.0;25.57;100554.0;22.83;24.77;35.0;23.3;0.0;2025-08-20 10:38:31;1;0;1
140;855.0;69.0;25.57;100552.0;22.87;24.77;35.0;23.3;0.0;2025-08-20 10:38:41;1;0;1
141;855.0;69.0;25.58;100554.23;22.87;24.79;35.0;23.2;0.0;2025-08-20 10:38:51;1;0;1
142;855.0;69.0;25.59;100552.34;22.89;24.79;35.0;23.3;0.0;2025-08-20 10:39:01;1;0;1
143;895.0;75.0;25.58;100552.23;22.99;24.77;35.0;23.2;0.0;2025-08-20 10:39:11;1;0;1
144;872.0;71.0;25.58;100555.57;22.89;24.77;35.0;23.3;0.0;2025-08-20 10:39:21;1;0;1
145;834.0;66.0;25.57;100550.0;22.87;24.79;35.0;23.3;0.0;2025-08-20 10:39:31;1;0;1
146;863.0;70.0;25.57;100552.0;22.87;24.77;35.0;23.3;0.0;2025-08-20 10:39:41;1;0;1
147;895.0;75.0;25.55;100551.47;22.83;24.77;35.0;23.1;0.0;2025-08-20 10:39:51;1;0;1
148;844.0;67.0;25.56;100551.78;22.89;24.77;35.0;23.1;0.0;2025-08-20 10:40:02;1;0;1
149;834.0;66.0;25.56;100552.45;22.89;24.77;35.0;23.3;0.0;2025-08-20 10:40:12;1;0;1
150;868.0;71.0;25.58;100551.47;22.89;24.79;35.0;23.3;0.0;2025-08-20 10:40:22;1;0;1
151;877.0;72.0;25.59;100549.02;22.89;24.79;35.0;23.2;0.0;2025-08-20 10:40:32;1;0;1
152;844.0;67.0;25.59;100550.34;22.93;24.79;35.0;23.1;0.0;2025-08-20 10:40:42;1;0;1
153;868.0;71.0;25.59;100549.68;22.87;24.77;35.0;23.3;4.12;2025-08-20 10:40:52;1;0;1
154;868.0;71.0;25.6;100549.86;22.89;24.79;35.0;23.1;0.0;2025-08-20 10:41:02;1;0;1
155;868.0;71.0;25.59;100545.68;22.93;24.81;35.0;23.2;0.0;2025-08-20 10:41:12;1;0;1
156;844.0;67.0;25.6;100548.53;22.93;24.79;35.0;23.1;0.0;2025-08-20 10:41:22;1;0;1
157;882.0;73.0;25.6;100549.2;22.89;24.85;35.0;23.3;5.84;2025-08-20 10:41:32;1;0;1
158;891.0;74.0;25.59;100549.78;22.93;24.81;35.0;23.2;3.71;2025-08-20 10:41:42;1;0;1
159;891.0;74.0;25.6;100547.86;22.95;24.85;35.0;23.2;0.37;2025-08-20 10:41:52;1;0;1
160;920.0;79.0;25.59;100544.45;22.93;24.85;35.0;23.3;6.88;2025-08-20 10:42:02;1;0;1
161;870.0;71.0;25.6;100545.86;22.95;24.85;35.0;23.2;5.41;2025-08-20 10:42:12;1;0;1
162;851.0;68.0;25.6;100547.33;23.03;24.85;35.0;23.2;7.52;2025-08-20 10:42:23;1;0;1
163;887.0;74.0;25.62;100545.66;23.15;24.85;35.0;23.2;9.7;2025-08-20 10:42:32;1;0;1
164;902.0;76.0;25.6;100545.86;23.03;24.87;35.0;23.3;10.03;2025-08-20 10:42:42;1;0;1
165;1107.0;107.0;25.61;100546.11;22.99;24.85;35.0;23.2;8.49;2025-08-20 10:42:52;1;0;1
166;983.0;88.0;25.63;100546.53;23.03;24.81;36.0;23.2;8.41;2025-08-20 10:43:02;1;0;1
167;874.0;72.0;25.63;100546.63;22.95;24.85;36.0;23.2;7.83;2025-08-20 10:43:12;1;0;1
168;880.0;73.0;25.63;100545.86;22.83;24.79;36.0;23.2;4.13;2025-08-20 10:43:22;1;0;1
169;880.0;73.0;25.63;100544.53;22.95;24.81;36.0;23.2;2.75;2025-08-20 10:43:32;1;0;1
170;865.0;70.0;25.64;100546.21;22.95;24.75;36.0;23.2;0.0;2025-08-20 10:43:42;1;0;1
171;889.0;74.0;25.65;100548.42;22.93;24.77;35.0;23.2;4.43;2025-08-20 10:43:52;1;0;1
172;840.0;67.0;25.66;100547.2;22.89;24.75;35.0;23.3;5.01;2025-08-20 10:44:02;1;0;1
173;949.0;83.0;25.67;100548.08;22.87;24.75;35.0;23.1;0.0;2025-08-20 10:44:12;1;0;1
174;1198.0;121.0;25.68;100545.62;22.95;24.71;35.0;23.2;5.17;2025-08-20 10:44:22;1;0;1
175;935.0;81.0;25.68;100544.39;22.93;24.71;36.0;23.3;8.21;2025-08-20 10:44:32;1;0;1
176;895.0;75.0;25.68;100547.06;22.93;24.71;36.0;23.2;7.46;2025-08-20 10:44:42;1;0;1
177;844.0;67.0;25.66;100545.94;22.95;24.67;36.0;23.2;2.86;2025-08-20 10:44:52;1;0;1
178;885.0;73.0;25.67;100547.52;22.95;24.71;36.0;23.2;8.45;2025-08-20 10:45:02;1;0;1
179;925.0;79.0;25.68;100544.39;22.93;24.65;36.0;23.1;0.0;2025-08-20 10:45:12;1;0;1
180;851.0;68.0;25.69;100545.3;22.89;24.65;36.0;23.3;2.91;2025-08-20 10:45:22;1;0;1
181;918.0;78.0;25.7;100547.38;22.89;24.65;35.0;23.2;9.4;2025-08-20 10:45:32;1;0;1
182;933.0;81.0;25.69;100545.2;22.89;24.65;36.0;23.3;0.0;2025-08-20 10:45:42;1;0;1
183;918.0;78.0;25.69;100545.3;22.87;24.63;36.0;23.2;0.0;2025-08-20 10:45:53;1;0;1
184;877.0;72.0;25.69;100545.86;22.93;24.63;36.0;23.2;0.0;2025-08-20 10:46:03;1;0;1
185;851.0;68.0;25.69;100545.97;22.93;24.63;36.0;23.3;5.11;2025-08-20 10:46:13;1;0;1
186;855.0;69.0;25.7;100544.15;22.95;24.57;36.0;23.2;2.76;2025-08-20 10:46:23;1;0;1
187;913.0;78.0;25.71;100544.95;22.93;24.57;36.0;23.3;0.0;2025-08-20 10:46:33;1;0;1
188;832.0;65.0;25.69;100545.3;22.93;24.57;36.0;23.2;0.0;2025-08-20 10:46:43;1;0;1
189;872.0;71.0;25.68;100544.39;22.93;24.57;36.0;23.2;0.0;2025-08-20 10:46:53;1;0;1
190;872.0;71.0;25.69;100544.53;22.99;24.57;36.0;23.2;0.0;2025-08-20 10:47:03;1;0;1
191;887.0;74.0;25.7;100544.7;22.99;24.59;36.0;23.3;0.0;2025-08-20 10:47:13;1;0;1
192;865.0;70.0;25.71;100545.62;22.95;24.57;35.0;23.3;0.0;2025-08-20 10:47:23;1;0;1
193;825.0;64.0;25.69;100544.64;22.93;24.55;36.0;23.3;0.0;2025-08-20 10:47:33;1;0;1
194;915.0;78.0;25.69;100547.3;22.95;24.53;35.0;23.3;2.29;2025-08-20 10:47:43;1;0;1
195;889.0;74.0;25.71;100544.95;22.93;24.51;36.0;23.2;4.88;2025-08-20 10:47:53;1;0;1
196;848.0;68.0;25.72;100545.83;22.89;24.55;36.0;23.2;6.43;2025-08-20 10:48:03;1;0;1
197;1001.0;91.0;25.72;100544.39;22.93;24.53;36.0;23.2;7.74;2025-08-20 10:48:13;1;0;1
198;907.0;77.0;25.73;100542.6;22.93;24.51;36.0;23.2;7.68;2025-08-20 10:48:23;1;0;1
199;925.0;79.0;25.73;100541.27;23.11;24.53;36.0;23.2;5.36;2025-08-20 10:48:33;1;0;1
200;1228.0;126.0;25.72;100545.83;23.17;24.57;36.0;23.3;10.03;2025-08-20 10:48:43;1;0;1
201;995.0;90.0;25.7;100543.38;23.27;24.55;37.0;23.3;9.22;2025-08-20 10:48:53;1;0;1
202;981.0;88.0;25.72;100543.16;23.15;24.53;36.0;23.3;2.24;2025-08-20 10:49:03;1;0;1
203;1095.0;105.0;25.73;100545.34;22.71;24.57;36.0;23.3;6.86;2025-08-20 10:49:13;1;0;1
204;983.0;88.0;25.73;100542.6;22.77;24.55;37.0;23.2;0.0;2025-08-20 10:49:23;0;0;1
205;983.0;88.0;25.72;100541.72;22.69;24.57;37.0;23.2;0.0;2025-08-20 10:49:36;0;0;1
206;972.0;87.0;25.72;100545.72;22.69;24.55;36.0;23.2;0.0;2025-08-20 10:49:43;0;0;1
207;983.0;88.0;25.71;100544.95;22.75;24.57;37.0;23.3;0.0;2025-08-20 10:49:53;0;0;1
208;940.0;82.0;25.7;100542.81;22.69;24.63;37.0;23.3;0.0;2025-08-20 10:50:03;0;0;1
209;959.0;85.0;25.69;100545.3;22.69;24.63;36.0;23.2;0.0;2025-08-20 10:50:13;0;0;1
210;918.0;78.0;25.7;100546.71;22.63;24.63;36.0;23.3;0.0;2025-08-20 10:50:24;0;0;1
211;918.0;78.0;25.7;100544.05;22.65;24.65;36.0;23.3;0.0;2025-08-20 10:50:33;0;0;1
212;918.0;78.0;25.7;100544.05;22.57;24.65;36.0;23.3;0.0;2025-08-20 10:50:43;0;0;1
213;844.0;67.0;25.69;100541.86;22.65;24.63;36.0;23.2;0.0;2025-08-20 10:50:53;0;0;1
214;868.0;71.0;25.69;100542.53;22.63;24.65;36.0;23.2;0.0;2025-08-20 10:51:03;0;0;1
215;885.0;73.0;25.68;100541.06;22.65;24.65;36.0;23.3;0.0;2025-08-20 10:51:14;0;0;1
216;868.0;71.0;25.69;100538.53;22.63;24.67;36.0;23.1;0.0;2025-08-20 10:51:23;0;0;1
217;838.0;66.0;25.69;100539.19;22.63;24.69;36.0;23.3;0.0;2025-08-20 10:51:33;0;0;1
218;827.0;65.0;25.68;100540.39;22.63;24.69;36.0;23.2;0.0;2025-08-20 10:51:44;0;0;1
219;827.0;65.0;25.69;100540.53;22.59;24.67;36.0;23.2;0.0;2025-08-20 10:51:54;0;0;1
220;827.0;65.0;25.68;100537.73;22.57;24.69;36.0;23.2;0.0;2025-08-20 10:52:04;0;0;1
221;827.0;65.0;25.68;100540.39;22.63;24.71;36.0;23.2;0.0;2025-08-20 10:52:14;0;0;1
222;821.0;64.0;25.69;100538.53;22.63;24.69;36.0;23.2;0.0;2025-08-20 10:52:24;0;0;1
223;821.0;64.0;25.7;100537.38;22.59;24.69;36.0;23.2;0.0;2025-08-20 10:52:36;0;0;1
224;810.0;62.0;25.72;100539.73;22.65;24.73;36.0;23.1;0.0;2025-08-20 10:52:44;0;0;1
225;821.0;64.0;25.7;100535.48;22.59;24.69;36.0;23.2;0.0;2025-08-20 10:53:02;0;0;1
226;810.0;62.0;25.72;100539.05;22.63;24.73;36.0;23.1;0.0;2025-08-20 10:53:04;0;0;1
227;821.0;64.0;25.72;100537.73;22.65;24.73;36.0;23.1;0.0;2025-08-20 10:53:14;0;0;1
228;804.0;61.0;25.73;100540.02;22.63;24.73;36.0;23.1;0.0;2025-08-20 10:53:24;0;0;1
229;793.0;59.0;25.73;100537.34;22.57;24.75;36.0;23.1;0.0;2025-08-20 10:53:34;0;0;1
230;830.0;65.0;25.73;100540.02;22.59;24.75;36.0;23.0;0.0;2025-08-20 10:53:44;0;0;1
231;793.0;59.0;25.74;100539.58;22.57;24.75;36.0;23.0;0.0;2025-08-20 10:53:59;0;0;1
232;793.0;59.0;25.75;100540.36;22.57;24.77;36.0;23.1;0.0;2025-08-20 10:54:04;0;0;1
233;813.0;62.0;25.75;100540.36;22.59;24.75;36.0;23.1;0.0;2025-08-20 10:54:15;0;0;1
234;787.0;58.0;25.75;100541.13;22.53;24.75;36.0;23.1;0.0;2025-08-20 10:54:24;0;0;1
235;776.0;57.0;25.76;100539.38;22.63;24.79;36.0;23.1;0.0;2025-08-20 10:54:34;0;0;1
236;776.0;57.0;25.76;100540.04;22.53;24.77;36.0;23.0;0.0;2025-08-20 10:54:44;0;0;1
237;776.0;57.0;25.76;100538.7;22.53;24.77;36.0;23.0;0.0;2025-08-20 10:54:54;0;0;1
238;787.0;58.0;25.76;100540.04;22.57;24.77;36.0;22.9;0.0;2025-08-20 10:55:04;0;0;1
239;798.0;60.0;25.77;100540.89;22.57;24.79;37.0;22.9;0.0;2025-08-20 10:55:15;0;0;1
